win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
True,4,3,11577,5091,12,140119,11177,170,11035,BOTTOM,27.466666666666665,,gold
True,7,4,7471,3830,21,118506,11742,157,10841,BOTTOM,24.65,,gold
False,3,12,283,283,14,61914,20876,133,8366,BOTTOM,25.866666666666667,,gold
True,4,4,16992,3250,26,156040,15987,169,10881,BOTTOM,26.633333333333333,,gold
True,7,2,18836,2731,24,244952,20115,240,14339,BOTTOM,35.583333333333336,,gold
True,17,5,21793,7743,19,247148,24500,231,18768,BOTTOM,37.55,,gold
True,2,7,7457,3243,8,110951,20522,178,11178,BOTTOM,29.083333333333332,,gold
False,3,10,3300,331,19,190320,34503,231,11471,BOTTOM,33.766666666666666,,gold
False,6,6,3968,3735,14,141451,15861,193,11073,BOTTOM,29.083333333333332,,gold
False,1,5,615,615,2,76137,12271,148,6627,BOTTOM,20.983333333333334,,gold
True,18,9,27799,11629,23,393790,31407,360,22739,BOTTOM,43.733333333333334,,gold
False,0,0,0,0,0,60,0,0,500,BOTTOM,1.7333333333333334,,gold
False,5,9,289,0,14,114825,15351,142,10108,BOTTOM,24.483333333333334,,gold
True,0,0,0,0,0,357,0,0,502,BOTTOM,1.8333333333333333,,gold
True,10,4,8865,3428,2,81531,10333,150,10471,BOTTOM,21.083333333333332,,gold
False,8,13,2351,2056,3,60169,23704,92,8710,BOTTOM,22.666666666666668,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,9,8,7651,2680,16,150338,26580,202,14199,BOTTOM,31.083333333333332,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,3,9,4593,3182,9,100620,19215,160,9827,MIDDLE,25.916666666666668,,gold
True,2,0,2693,2693,5,60973,4499,127,6661,MIDDLE,15.283333333333333,,gold
True,5,1,4980,3479,6,116262,12422,144,9912,MIDDLE,21.75,,gold
True,6,2,2299,2299,6,70401,9147,102,7164,MIDDLE,16.1,,gold
False,5,9,3367,3367,8,107359,24091,142,11586,MIDDLE,27.1,,gold
False,6,10,9810,3727,12,114392,22947,138,10575,MIDDLE,26.533333333333335,,gold
False,3,8,4943,4943,16,188973,25044,207,11857,TOP,34.7,,gold
False,3,5,4018,1889,14,150944,19846,193,10830,MIDDLE,30.2,,gold
False,0,0,0,0,0,1031,113,3,690,MIDDLE,2.8666666666666667,,gold
False,7,13,5260,2764,11,150897,32090,162,12234,MIDDLE,32.916666666666664,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
True,2,10,5656,1944,89,64008,33692,48,12538,UTILITY,41.03333333333333,,gold
True,3,8,1078,202,72,27962,25437,39,10139,UTILITY,33.9,,gold
False,1,7,63,63,30,17101,15004,29,5595,UTILITY,23.266666666666666,,gold
True,1,0,2642,787,33,15100,4357,16,5053,UTILITY,17.316666666666666,,gold
False,4,14,1338,1338,19,164701,28997,205,11148,BOTTOM,30.516666666666666,,gold
True,16,5,13673,6420,24,177263,18469,211,16396,BOTTOM,25.95,,gold
False,2,9,1260,1260,29,100590,19227,178,9166,BOTTOM,24.8,,gold
False,3,12,1728,1350,13,77732,18852,125,7792,BOTTOM,23.166666666666668,,gold
False,4,13,2938,589,28,122137,28942,163,10832,BOTTOM,29.916666666666668,,gold
True,12,3,7944,4537,16,174246,17271,223,14957,BOTTOM,25.633333333333333,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,12,7,11302,1222,20,172706,21950,172,14125,BOTTOM,34.766666666666666,,gold
False,10,5,6187,0,21,137298,26571,17,12252,JUNGLE,27.133333333333333,,gold
True,3,0,5707,5102,18,78073,9325,125,8139,BOTTOM,23.733333333333334,,gold
True,3,1,16582,7340,15,109563,8407,180,10997,BOTTOM,22.9,,gold
True,4,8,6901,2689,15,81680,19631,119,9488,TOP,25.933333333333334,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,16,6,10858,6176,14,218117,20737,226,18588,MIDDLE,32.88333333333333,,gold
