win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
False,3,12,9826,0,17,105934,26024,28,8400,JUNGLE,21.8,,diamond
False,2,7,2107,2107,13,126755,30792,170,8552,TOP,25.466666666666665,,diamond
True,14,2,24424,7727,15,138597,27598,173,13457,TOP,25.616666666666667,,diamond
False,2,4,369,369,5,44611,14349,89,4830,TOP,15.35,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
False,2,14,125,125,6,84124,41993,120,8074,MIDDLE,31.45,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
True,2,5,12016,3755,18,127532,15490,152,9072,MIDDLE,26.983333333333334,,diamond
False,0,6,778,778,11,104818,13986,157,7279,MIDDLE,22.35,,diamond
False,3,7,4082,4082,13,101383,16237,166,9006,MIDDLE,24.033333333333335,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
False,0,6,1321,1129,14,105655,14317,204,8312,BOTTOM,26.216666666666665,,diamond
True,5,3,25187,2277,18,150927,15250,179,11626,BOTTOM,29.55,,diamond
False,12,8,22415,4584,35,202401,22120,234,15555,BOTTOM,33.483333333333334,,diamond
False,6,6,1462,658,12,83496,12235,152,9729,BOTTOM,21.383333333333333,,diamond
True,7,4,9900,8341,18,73402,10111,131,11082,BOTTOM,22.2,,diamond
True,9,6,14518,9117,31,221585,27052,246,16870,BOTTOM,36.63333333333333,,diamond
False,0,5,311,311,36,16901,9750,19,5280,UTILITY,19.9,,diamond
False,6,14,290,290,8,104561,27426,182,10096,BOTTOM,29.883333333333333,,diamond
False,3,7,11892,3629,8,150135,21478,191,12002,BOTTOM,31.466666666666665,,diamond
True,9,2,1238,250,8,52956,6214,111,7976,BOTTOM,15.583333333333334,,diamond
True,7,8,17499,2706,25,199304,28035,248,16042,BOTTOM,41.63333333333333,,diamond
True,2,4,6163,775,84,25041,16390,19,9775,UTILITY,32.9,,diamond
True,2,3,3304,976,33,19318,9847,25,5819,UTILITY,19.166666666666668,,diamond
True,8,7,18175,5552,19,163993,25840,197,15097,BOTTOM,32.88333333333333,,diamond
,,,,,,,,,,,,,diamond
True,0,4,4652,2465,20,158879,22394,238,11806,BOTTOM,33.63333333333333,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
False,17,5,24653,1744,17,336466,32550,227,22209,TOP,36.28333333333333,,diamond
False,0,0,0,0,0,953,273,4,641,TOP,2.316666666666667,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
True,8,5,21486,8290,11,250410,21028,228,16174,TOP,28.633333333333333,,diamond
False,5,9,3659,3659,18,119374,40262,160,12045,TOP,29.166666666666668,,diamond
True,10,8,10006,5848,24,208804,23462,211,16320,TOP,28.6,,diamond
True,5,5,6926,1598,18,137344,17717,178,10439,TOP,24.183333333333334,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
True,2,4,0,0,52,28314,14595,39,6639,UTILITY,22.35,,diamond
False,1,7,3510,892,88,27739,24088,34,8049,UTILITY,30.8,,diamond
False,0,7,221,221,44,29968,20730,46,6272,UTILITY,24.516666666666666,,diamond
False,3,2,638,638,20,17413,8202,33,5402,UTILITY,17.35,,diamond
False,2,9,61,61,38,20816,26488,29,6280,UTILITY,24.616666666666667,,diamond
True,1,9,3333,485,98,25890,27810,38,9391,UTILITY,36.516666666666666,,diamond
True,2,3,3809,472,62,29456,14653,37,7560,UTILITY,27.083333333333332,,diamond
False,0,6,843,0,32,14672,14750,28,5036,UTILITY,23.7,,diamond
True,3,4,1069,263,16,12248,7825,23,5273,UTILITY,15.316666666666666,,diamond
,,,,,,,,,,,,,diamond
False,6,7,556,305,18,127048,21565,210,11472,TOP,27.183333333333334,,diamond
False,0,3,432,432,10,45897,7480,101,4348,MIDDLE,15.233333333333333,,diamond
True,6,2,17478,9171,16,174529,11476,216,11984,MIDDLE,21.483333333333334,,diamond
False,2,4,2806,1789,16,103064,14363,159,8926,MIDDLE,23.416666666666668,,diamond
True,11,11,7299,2800,35,213374,35612,235,16809,MIDDLE,38.03333333333333,,diamond
True,8,4,4550,4434,30,133096,16867,199,12689,MIDDLE,24.716666666666665,,diamond
True,7,3,8878,1268,13,91126,12711,148,8886,MIDDLE,20.383333333333333,,diamond
False,4,8,2335,2002,21,119559,19381,186,10798,MIDDLE,27.483333333333334,,diamond
True,7,4,8630,2615,22,169941,20378,202,12171,MIDDLE,25.8,,diamond
False,3,3,9674,0,13,114999,25170,23,7294,JUNGLE,22.016666666666666,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
,,,,,,,,,,,,,diamond
True,10,3,49932,1289,22,266185,54549,54,17250,JUNGLE,37.083333333333336,,diamond
False,3,8,28093,0,22,133789,53741,16,10864,JUNGLE,33.63333333333333,,diamond
True,4,3,36583,414,7,121730,26112,8,9081,JUNGLE,22.233333333333334,,diamond
True,5,6,26546,1608,11,144121,45560,26,11205,JUNGLE,30.883333333333333,,diamond
True,3,3,49773,1188,24,166135,30435,17,9987,JUNGLE,24.65,,diamond
False,7,3,29546,692,19,233844,53835,38,15207,JUNGLE,39.916666666666664,,diamond
False,2,10,1544,375,61,30796,17025,22,7445,UTILITY,27.9,,diamond
True,11,8,10380,1927,85,82554,23940,31,13969,UTILITY,31.666666666666668,,diamond
True,1,3,7757,6152,48,50336,9560,22,8714,UTILITY,22.616666666666667,,diamond
False,2,8,2114,1309,39,30427,17179,15,7242,UTILITY,24.583333333333332,,diamond
True,8,7,10864,2989,86,82757,21362,38,13233,UTILITY,33.81666666666667,,diamond
