win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
False,15,1,52023,4755,37,288400,28021,64,19332,JUNGLE,37.55,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
False,3,10,41921,647,24,241132,30798,53,13274,JUNGLE,32.6,,platinum
False,6,7,6643,0,17,158668,20558,28,10080,JUNGLE,22.466666666666665,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
True,3,8,5847,2444,109,48491,34300,36,14000,UTILITY,45.266666666666666,,platinum
True,1,5,908,908,59,12961,12280,6,7458,UTILITY,27.716666666666665,,platinum
False,2,6,2123,1049,78,19705,19162,5,8058,UTILITY,31.383333333333333,,platinum
False,2,7,4586,1884,94,77745,23440,50,11372,UTILITY,38.416666666666664,,platinum
True,1,1,3296,1609,49,24945,8758,14,7577,UTILITY,21.95,,platinum
False,0,4,1339,706,76,14102,11790,8,7445,UTILITY,30.883333333333333,,platinum
True,1,2,8512,1879,58,33947,9537,16,7557,UTILITY,26.583333333333332,,platinum
False,0,4,1451,1263,54,29501,19549,19,8896,UTILITY,32.4,,platinum
False,6,8,1596,1596,49,45537,23789,18,10145,UTILITY,29.216666666666665,,platinum
False,3,4,521,521,79,18097,18378,10,8857,UTILITY,33.13333333333333,,platinum
True,3,1,21507,1496,21,164584,9464,18,9013,JUNGLE,26.866666666666667,,platinum
False,2,4,13182,0,28,119976,14749,17,8987,JUNGLE,28.583333333333332,,platinum
False,3,5,16877,0,34,251292,43202,49,11158,JUNGLE,33.4,,platinum
False,6,2,28475,1063,32,262304,34332,37,13387,JUNGLE,29.2,,platinum
False,2,8,11221,0,25,193839,39882,19,9472,JUNGLE,28.5,,platinum
True,9,1,37793,743,28,231170,26266,20,12739,JUNGLE,28.483333333333334,,platinum
True,6,2,66708,1951,24,268090,31770,19,13439,JUNGLE,30.0,,platinum
True,4,5,58019,2464,23,173499,20125,27,10058,JUNGLE,23.1,,platinum
True,13,6,25179,0,33,252196,50936,30,14746,JUNGLE,32.583333333333336,,platinum
False,5,4,4787,0,13,116949,22044,15,7906,JUNGLE,19.866666666666667,,platinum
False,0,6,905,305,64,55877,16534,43,7514,UTILITY,34.46666666666667,,platinum
False,2,11,196,196,56,36735,19578,24,7886,UTILITY,32.233333333333334,,platinum
True,4,11,4008,595,75,108937,27336,55,13504,UTILITY,40.31666666666667,,platinum
False,2,7,1731,415,45,33821,11579,33,6624,UTILITY,22.7,,platinum
True,9,9,4533,1698,85,88123,25084,58,13917,UTILITY,36.416666666666664,,platinum
False,11,14,6872,4820,19,109649,28880,150,13851,BOTTOM,33.88333333333333,,platinum
True,3,7,9030,3016,22,116655,17859,200,11227,BOTTOM,33.166666666666664,,platinum
,,,,,,,,,,,,,platinum
False,10,8,6063,0,14,72394,17506,120,10109,BOTTOM,26.55,,platinum
True,6,7,20087,8038,19,119219,21731,154,12349,BOTTOM,31.583333333333332,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
False,8,5,9427,2743,24,162898,38818,195,13112,TOP,28.85,,platinum
False,6,6,2268,798,27,130197,29029,179,11928,TOP,31.966666666666665,,platinum
True,10,4,15108,5092,18,166367,41883,229,14363,TOP,33.13333333333333,,platinum
False,7,8,3813,1681,18,106160,32454,161,10838,TOP,29.516666666666666,,platinum
False,4,10,3084,1228,17,85841,39099,156,9618,TOP,27.983333333333334,,platinum
True,9,9,7277,3957,20,105537,19365,144,11564,BOTTOM,25.45,,platinum
True,19,3,9030,5252,20,110616,29317,138,14486,TOP,26.233333333333334,,platinum
