win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
False,8,7,3232,2564,10,108893,18270,159,11144,BOTTOM,25.0,,emerald
False,9,13,5169,1967,31,186320,57144,213,15184,MIDDLE,40.516666666666666,,emerald
False,1,8,10780,783,30,166225,21133,187,11802,BOTTOM,35.75,,emerald
False,5,9,2497,2186,16,67324,19137,107,9716,BOTTOM,25.533333333333335,,emerald
False,6,5,719,719,14,58247,14433,122,9012,BOTTOM,22.65,,emerald
False,5,9,1269,1086,17,61969,20030,112,8968,BOTTOM,25.216666666666665,,emerald
True,9,11,35102,5799,58,172789,23578,172,15577,BOTTOM,38.7,,emerald
False,3,5,1025,943,11,79295,11901,129,7586,BOTTOM,20.983333333333334,,emerald
False,2,5,8376,0,53,38452,19342,49,7050,UTILITY,27.216666666666665,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,12,7,7207,1833,39,161659,24053,175,13899,MIDDLE,36.333333333333336,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,2,7,1007,0,11,61994,17539,99,5499,TOP,18.6,,emerald
True,15,6,12704,4290,14,217348,57019,203,16956,TOP,29.616666666666667,,emerald
False,9,8,24093,2439,24,238402,24356,234,15317,BOTTOM,31.766666666666666,,emerald
False,1,5,6317,4118,9,103357,13597,157,8455,BOTTOM,22.65,,emerald
True,8,5,17728,9738,9,135643,12400,166,12053,BOTTOM,23.083333333333332,,emerald
True,7,6,24426,9943,21,188389,20532,167,12892,BOTTOM,27.966666666666665,,emerald
True,8,1,5920,5920,5,77690,6583,145,9568,BOTTOM,15.216666666666667,,emerald
True,15,8,12690,8600,19,277076,71935,252,19763,TOP,36.03333333333333,,emerald
False,11,10,3000,1437,10,91420,22625,135,11067,TOP,22.016666666666666,,emerald
True,13,7,21243,7495,14,259600,74146,221,17986,TOP,34.016666666666666,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
True,11,10,7889,5985,11,194661,41134,232,16186,MIDDLE,32.2,,emerald
False,1,7,6123,1089,10,164397,22185,230,10155,MIDDLE,31.466666666666665,,emerald
False,6,0,1783,1783,4,145136,15347,222,11342,MIDDLE,25.083333333333332,,emerald
False,5,4,8614,6006,9,122621,14546,190,10011,MIDDLE,22.1,,emerald
True,10,9,3992,2437,15,166041,28929,211,15560,MIDDLE,35.71666666666667,,emerald
True,7,1,4023,2004,3,72764,7533,132,7946,MIDDLE,17.033333333333335,,emerald
False,10,12,3125,1075,12,187496,48665,216,15005,MIDDLE,39.65,,emerald
True,7,8,3614,1280,19,191427,25164,225,14519,MIDDLE,35.8,,emerald
True,7,8,6966,6966,11,157498,27142,192,13910,TOP,33.55,,emerald
False,4,4,6068,1415,12,166380,26414,233,11614,MIDDLE,28.916666666666668,,emerald
True,9,6,21065,1590,17,127094,30726,186,13528,BOTTOM,33.55,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
True,5,2,26559,6554,19,171906,14718,175,11416,TOP,24.45,,emerald
False,7,6,12641,2123,21,213880,19618,248,14574,BOTTOM,31.133333333333333,,emerald
False,8,8,5469,2528,24,192708,26456,198,15187,BOTTOM,30.933333333333334,,emerald
False,3,9,7146,3473,13,196238,22843,225,12596,BOTTOM,31.35,,emerald
True,5,4,14106,8771,27,218532,16835,237,15147,BOTTOM,32.03333333333333,,emerald
True,2,7,14554,6066,32,102761,13967,140,8709,BOTTOM,26.55,,emerald
True,13,10,63479,866,36,264049,47152,31,16571,JUNGLE,32.7,,emerald
True,23,5,63473,3194,36,346719,58166,77,22571,JUNGLE,35.06666666666667,,emerald
False,3,9,8347,0,18,96890,21672,22,6185,JUNGLE,18.416666666666668,,emerald
True,5,3,47303,177,22,235118,30381,30,12519,JUNGLE,29.583333333333332,,emerald
True,16,9,34198,3544,21,240744,47002,25,18345,JUNGLE,35.25,,emerald
False,8,7,692,364,15,71338,16900,103,9144,MIDDLE,20.733333333333334,,emerald
True,16,5,63028,427,19,229387,29264,12,15221,JUNGLE,26.766666666666666,,emerald
True,10,4,37534,1818,11,127452,16325,20,10137,JUNGLE,16.066666666666666,,emerald
True,21,4,52703,5589,32,317280,42518,58,19457,JUNGLE,30.833333333333332,,emerald
True,14,9,37322,2189,31,263188,38810,34,15168,JUNGLE,33.31666666666667,,emerald
True,13,5,28222,8924,10,233373,29011,237,17839,BOTTOM,33.81666666666667,,emerald
False,7,10,17085,2200,15,163521,26262,202,15637,BOTTOM,34.71666666666667,,emerald
False,3,6,4321,4321,6,100928,15900,153,10100,BOTTOM,23.266666666666666,,emerald
True,8,8,6884,807,11,88214,14339,122,11728,BOTTOM,23.766666666666666,,emerald
True,26,5,32904,8757,7,235037,30238,190,21880,BOTTOM,26.966666666666665,,emerald
True,2,2,2798,1804,4,78873,10055,151,8851,BOTTOM,19.216666666666665,,emerald
False,23,10,51385,6217,7,261109,40506,187,22984,BOTTOM,32.88333333333333,,emerald
False,9,6,4574,3941,2,117439,15484,170,12482,BOTTOM,21.583333333333332,,emerald
False,4,8,2164,58,9,119793,20168,203,11570,BOTTOM,27.966666666666665,,emerald
True,5,5,11209,2523,12,112126,16208,170,11003,BOTTOM,28.983333333333334,,emerald
False,1,6,1089,1089,13,50272,11234,111,5426,MIDDLE,16.933333333333334,,emerald
True,2,4,7533,7533,11,115299,15154,168,9271,MIDDLE,22.566666666666666,,emerald
False,0,14,8790,2230,17,135876,37295,204,9730,TOP,32.06666666666667,,emerald
True,16,6,8836,8836,22,157944,21061,182,14757,TOP,25.1,,emerald
False,10,11,18963,4502,21,232595,37622,231,15858,MIDDLE,34.56666666666667,,emerald
False,3,9,13188,8721,9,135402,18695,192,10340,MIDDLE,24.7,,emerald
False,18,11,4917,2404,22,162101,47571,175,17792,MIDDLE,37.28333333333333,,emerald
True,4,5,8714,6925,16,137706,13221,191,11306,MIDDLE,24.416666666666668,,emerald
False,1,0,2688,2312,10,76414,4167,161,6668,MIDDLE,15.3,,emerald
True,9,5,13390,12730,19,215932,18078,268,15583,MIDDLE,30.133333333333333,,emerald
False,6,11,8548,1709,19,149354,34663,25,10310,JUNGLE,29.266666666666666,,emerald
True,23,10,40758,4226,25,342383,40362,71,21437,JUNGLE,32.03333333333333,,emerald
True,17,10,33717,1148,43,252276,54618,34,18200,JUNGLE,44.61666666666667,,emerald
True,12,4,65347,1394,42,320354,37846,25,15121,JUNGLE,30.15,,emerald
True,14,2,62997,590,32,286845,28164,23,16888,JUNGLE,28.016666666666666,,emerald
True,6,4,84452,1227,29,384685,41631,27,15206,JUNGLE,34.8,,emerald
False,5,3,1574,0,8,71857,18705,122,8231,MIDDLE,21.283333333333335,,emerald
False,6,10,51548,3425,37,234788,49650,41,13866,JUNGLE,37.35,,emerald
True,5,4,31489,1954,28,207535,28521,22,12726,JUNGLE,29.55,,emerald
True,12,0,31252,2170,19,226572,19782,38,12718,JUNGLE,23.3,,emerald
